"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id"
15.9460650254593,1.76574220837992,0.593421510238104,3.60245064833547,0.000315231261172427,0.00272446779964263,"NbT2T01g00007"
12.8096551620754,-1.37822468568039,0.554411772023386,-2.85127245364663,0.00435446403683988,0.0214885934943726,"NbT2T01g00017"
3.792991464232,1.43890214798697,0.593193104704101,3.34415971279709,0.000825322093387082,0.00583480288590076,"NbT2T01g00036"
54.5930115207512,-2.13372289118612,0.39354226152667,-5.4259623028838,5.76431249559344e-08,2.51926505673578e-06,"NbT2T01g00037"
230.677781701003,-1.03824485843921,0.406177374259974,-2.58162695690283,0.00983358150071127,0.0402663330216401,"NbT2T01g00057"
53.2058034239879,-1.46951781388075,0.455169098556139,-3.3533227159039,0.000798475477558605,0.00568764864722907,"NbT2T01g00064"
113.277105646431,-1.64824219637533,0.295480933904025,-5.59724876982525,2.17780105177603e-08,1.09960003038603e-06,"NbT2T01g00067"
425.335361603204,1.56714252368668,0.410648108007257,3.67743644224501,0.000235589751633411,0.00214890898726902,"NbT2T01g00083"
66.0616527793394,4.04681272662641,0.521329088292886,7.89042050353787,3.01170012134272e-15,1.43787713261625e-12,"NbT2T01g00088"
270.970055095196,1.67665524307559,0.417800686329633,3.92981877248076,8.50099089694593e-05,0.000949176653819152,"NbT2T01g00118"
47.3834990700481,-1.61143779342972,0.463702933213764,-3.59103018093968,0.000329373487822737,0.00282854732245223,"NbT2T01g00119"
8.23738932668737,-1.78555948014008,0.549412896696417,-3.21073903090132,0.00132394108630006,0.00849525109764878,"NbT2T01g00146"
394.678224698044,1.18274351206299,0.363829956222743,3.28533288396519,0.00101861948289862,0.00689011317010175,"NbT2T01g00148"
232.92219024417,-1.96605459826049,0.260119379813382,-7.55335391277442,4.2419026093335e-14,1.35586305691722e-11,"NbT2T01g00152"
9.13747199612103,1.85824796780888,0.583361292135732,3.06119644066645,0.00220454406645427,0.0126673961844083,"NbT2T01g00165"
525.608833481279,1.13476846665205,0.363354593671341,3.03796417923222,0.00238182265298228,0.0134495922328896,"NbT2T01g00166"
11.1738115687593,-1.51786727371278,0.499476151102075,-3.01417118883143,0.00257682362099821,0.0142884528834445,"NbT2T01g00169"
596.975057622128,2.01019076682928,0.448340650145876,4.50203025521423,6.73073972328966e-06,0.000120018589646306,"NbT2T01g00178"
167.648979527422,-1.40969289111052,0.46057282392603,-3.32637712321624,0.000879828021487278,0.00613210530269749,"NbT2T01g00189"
26.3082176093201,-1.115117220157,0.342838384206623,-3.27295880952619,0.00106427986081051,0.0071375255174591,"NbT2T01g00202"
28.2578452756844,1.43345558655379,0.394327968989864,3.6657062489774,0.00024665692689856,0.0022315085900295,"NbT2T01g00203"
297.68114465129,-1.01584635813935,0.313317589700149,-3.24821218697875,0.0011613263163955,0.00764695263189405,"NbT2T01g00206"
376.108964109162,-1.21818089621149,0.325443099385047,-3.774398217138,0.000160394377011225,0.00157418545868654,"NbT2T01g00214"
4.00982033875948,1.37134853370644,0.525158889963912,2.49988623798325,0.0124233193283454,0.0479994196995703,"NbT2T01g00218"
404.821602137747,-1.11773101498031,0.251201511190865,-4.44955895318038,8.60468089279393e-06,0.000145927495158952,"NbT2T01g00220"
130.895265614693,-1.07243180331103,0.266985891893442,-4.02783812181783,5.62920786262103e-05,0.000682910366530967,"NbT2T01g00231"
