"baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_id"
105.133130549961,0.00310831776609339,0.0836414759939332,0.713533535621447,0.999263604723556,"Nb01g00003"
82.1166165951034,0.00332441470983635,0.0835818167078757,0.715931607250477,0.999263604723556,"Nb01g00004"
5.04719129143331,0.000256905965085734,0.0838543786434445,0.957068223801945,0.999263604723556,"Nb01g00005"
228.300176127142,0.000508901215213491,0.0836786856548408,0.948578845183881,0.999263604723556,"Nb01g00006"
13.9992944064364,0.00153684494228664,0.0828894192889423,0.910172753343221,0.999263604723556,"Nb01g00008"
6.68488159817905,0.00791556869817732,0.0835697291813512,0.527436641681365,0.999263604723556,"Nb01g00009"
871.382416649187,-0.00172849335793591,0.082603324398769,0.91639780905136,0.999263604723556,"Nb01g00010"
6807.25571049488,0.0123960428989065,0.0835868470077045,0.461214331073282,0.999263604723556,"Nb01g00011"
146.953257997157,0.0130491570828611,0.0819474051058546,0.568812277250835,0.999263604723556,"Nb01g00012"
836.345106027915,-0.00572388212365969,0.0831013506122446,0.692296405943987,0.999263604723556,"Nb01g00013"
545.643091206119,0.687845807779581,0.306069751253192,0.00076848745763742,0.0836462508448333,"Nb01g00014"
997.642941034065,-0.00338454278036366,0.0805722072223406,0.878647265395545,0.999263604723556,"Nb01g00015"
59.22779383393,0.00936627250014651,0.0842300491084885,0.319945094806189,0.998216823108489,"Nb01g00016"
17.4438235340976,-0.0442811899876045,0.0996689019030885,0.0241088080255325,0.532147654774504,"Nb01g00017"
422.968024366394,0.0094619886679764,0.082792864835249,0.593159810509361,0.999263604723556,"Nb01g00018"
185.949085591054,0.011183197112776,0.0818367948177514,0.613987020679029,0.999263604723556,"Nb01g00019"
256.653559908746,0.0121019751262466,0.0773797898052723,0.709691243160048,0.999263604723556,"Nb01g00020"
342.935725070026,-0.0459439856235737,0.0983807953386508,0.0746612067202179,0.78615736696687,"Nb01g00021"
1089.99491116805,-0.0062039101121342,0.0831032583176855,0.659378215539187,0.999263604723556,"Nb01g00022"
6.7264029885294,0.00526929629607823,0.083890625055926,0.480783782983753,0.999263604723556,"Nb01g00023"
4.45323033343166,-0.00918803064693198,0.0841948339486671,0.325571465751496,0.999105672650503,"Nb01g00024"
122.750947065229,0.0133043864407787,0.0838897289963984,0.411574378885849,0.999263604723556,"Nb01g00025"
19.7984180010232,0.00870972875533894,0.0839820322169351,0.406778071057556,0.999263604723556,"Nb01g00026"
1100.35728531489,-0.000589327303689234,0.0806251236150284,0.976657938879304,0.999263604723556,"Nb01g00027"
44.7276854196315,0.00231451408669007,0.0832350138277675,0.841111236348881,0.999263604723556,"Nb01g00028"
100.697516586658,0.0037128924246569,0.0803350222034735,0.877088632223952,0.999263604723556,"Nb01g00029"
54.4427143037253,-0.0230910880620234,0.0871955864206549,0.13880700830701,0.907555426534566,"Nb01g00030"
415.981358697356,0.0333281867982074,0.0855094577171457,0.304394067001365,0.997514747489715,"Nb01g00031"
99.5713211552017,-0.00749340759141634,0.0822166130154772,0.68764285038204,0.999263604723556,"Nb01g00032"
